<mention> <total_count> <total_unique_doc_count>
House of Representatives seat	448	436
House of Representatives of the United States of America	1	1
House of Representatives of the United States	7	6
House of Representatives committee	17	17
House of Representatives chamber	3	3
House of Representatives United States	80	69
House of Representatives USA	6	5
House of Representatives US	1	1
House of Representatives Committee	302	291
House of Representatives	117015	56416
House of Representative	434	414
House member	1	1
House gov	3	3
House floor	305	277
House delegations	4	4
House Select Committee	232	197
House Representatives	41	40
House Representative of Ohio	2	2
House Representative	210	182
House Report	210	158
House Gov	5	5
House GOV	1	1
House Floor	2	2
House Democrats	324	296
House Committee	3105	2321
Horror thriller film	5	5
Horror thriller	10	10
Horror show	4	3
Horror pictures	1	1
Horror novel	28	27
Horror movies	17	17
Horror movie	33	33
Horror genre films	1	1
Horror films	133	125
Horror film	415	406
Horror fiction	142	128
Horror feature	3	3
Horror drama	5	5
Horror comedy film	1	1
Horror classic	4	4
Horror anthologies	41	41
Horror Thriller film	6	6
Horror Thriller Film	2	2
Horror Thriller	32	30
Horror Pictures	1	1
Horror Movies	86	80
Horror Movie	163	133
Horror Genre	11	10
Horror Franchise	1	1
Horror Flick	11	9
Horror Films	294	278
Horror Film	664	496
Horror Feature	18	16
Horror Drama	3	3
Horror Comedy film	5	5
Horror Classic	6	6
Horror Cinema	29	25
Hollis Doyle	4	4
History of the novel	4	4
History of the Slayer	1	1
History of novels	2	1
History of Rock Music	8	8
History of Photography	100	83
Hindi-language films	1	1
Hindi-language cinema	1	1
Hindi war drama	3	3
Hindi music	61	59
Hindi multistarrer	1	1
Hindi movies	220	207
Hindi movie industry	7	7
Hindi movie	505	480
Hindi mainstream cinema	4	4
Hindi language romantic drama	6	6
Hindi language movie	24	21
Hindi language films	2705	2613
Hindi language film industry	44	30
Hindi language film	496	483
Hindi language cinema	1	1
Hindi language	4696	4195
Hindi films	1014	898
Hindi film songs	139	127
Hindi film industry	229	207
Hindi film industries	18	18
Hindi film Industry	5	5
Hindi film	2820	2482
Hindi feature films	11	9
Hindi feature film	77	63
Hindi family-drama	1	1
Hindi family drama	9	9
Hindi commercial cinema	1	1
Hindi cinema's	1	1
Hindi cinema Bollywood	3	3
Hindi cinema	1611	1449
Hindi Urdu film	11	9
Hindi Movie	66	55
Hindi Language film	2	2
Hindi Films	50	39
Hindi Film industry	5	5
Hindi Film Industry	14	14
Hindi Film	102	95
Hindi Cinema	85	77
Hindi Bollywood	10	10
Hindi / Urdu film	1	1
Hindi / Bollywood	1	1
Hillary s	139	99
Hillary Rodham Clinton s	14	13
Hillary Rodham Clinton	241	202
Hillary Rodham	298	238
Hillary Diane Rodham Clinton	1	1
Hillary Diane Rodham	2	1
Hillary Clinton s	429	373
Hillary Clinton	4256	3327
Hilary Clinton	5	5
Highland single malts	1	1
Highland single malt	8	5
Highland region	90	83
Highland malt whisky	1	1
Highland distillery	2	2
Highland Single Malts	2	2
Highland Single Malt	5	5
High Renaissance	297	258
High Fashion Model	2	2
Her Royal Highness the Queen	1	1
Her Royal Highness Princess Elizabeth	8	8
Her Mejesty, Queen Elizabeth II	1	1
Her Majesty, the Queen of England	1	1
Her Majesty, Queen Elizabeth II	1	1
Her Majesty, Queen Elizabeth	1	1
Her Majesty's	23	22
Her Majesty the Queen of England	5	5
Her Majesty the Queen in Scotland	2	1
Her Majesty the Queen Elizabeth II	9	9
Her Majesty the Queen	282	259
Her Majesty s	3607	2796
Her Majesty The Queen's	1	1
Her Majesty The Queen s	6	6
Her Majesty The Queen of England	2	2
Her Majesty The Queen Elizabeth II	7	7
Her Majesty The Queen	263	210
Her Majesty Queen Elizabeth Ⅱ	1	1
Her Majesty Queen Elizabeth II's	1	1
Her Majesty Queen Elizabeth II s	12	12
Her Majesty Queen Elizabeth II of New Zealand	1	1
Her Majesty Queen Elizabeth II	278	268
Her Majesty Queen Elizabeth	347	332
Her Majesty Queen Eizabeth II	1	1
Her Majesty Elizabeth the Second, by the Grace of God, Queen of Saint Christopher and Nevis and of Her other Realms and Territories, Head of the Commonwealth	1	1
Her Majesty	5467	4268
Her Britannic Majesty	114	108
Head football coach	40	39
Head coaching	4464	4401
Head coach	10239	3334
Head Football coach	6	6
Head Football Coach	158	143
Head Coaching	259	253
Head Coach	10048	5791
Harmony vocals	61	42
Harmony vocal	24	11
Harmony Vocals	152	66
Harmony Vocal	17	10
Hardcore punk	619	598
Hard rock	872	853
Haas Business School of the University of California, Berkeley	1	1
HRM Queen Elizabeth II	3	3
HRH the Queen	3	3
HRH The Queen	7	7
HRH The Princess Elizabeth	4	4
HRH Queen Elizabeth II	15	15
HRH Queen Elizabeth	23	22
HRH Princess Elizabeth	16	13
HOUSE OF REPRESENTATIVES COMMITTEE	1	1
HORROR SHOW	4	3
HORROR FILMS	1	1
HORROR FEATURE	1	1
HM the Queen's	9	9
HM the Queen s	7	7
HM the Queen	64	60
HM The Queen, The Duke of Lancaster	1	1
HM The Queen's	2	2
HM The Queen s	15	15
HM The Queen of New Zealand	1	1
HM The Queen	200	188
HM Queen Elizabeth II of the United Kingdom	2	1
HM Queen Elizabeth II	130	127
HM Queen Elizabeth	169	162
HINDI FILM	2	2
HD VR	1	1
H.M. the Queen	2	2
H.M. The Queen	5	5
H.M. Queen Elizabeth II	2	2
H.M. Queen	1	1
H.M. Elizabeth II	2	2
H. M. the Queen	3	3
H. M. The Queen	1	1
H R H Princess Elizabeth	1	1
H M the Queen	17	16
H M The Queen	27	23
H M Queen Elizabeth II	11	11
H M Queen	47	45
H M Elizabeth II	1	1
Guinness premiership	5	5
Guinness Premiership	487	370
Guest Vocals	112	80
Group by SQL	1	1
Group by (SQL)	1	1
Group by	320	314
Gridiron Football	26	22
Green Apple	236	156
Greek and Roman heritage	1	1
Greater Korean Republic	3	2
Great Warrior (Star Wars)	1	1
Great Fatherland Liberation War	1	1
Great Enz	1	1
Grand Prix Eurovision de la Chanson	4	4
Graduate Assembly	1	1
Grade school	56	53
Grade School	924	630
Government of Islamic Republic of Iran	3	3
Government of India	8418	6104
Gothic horror	144	134
Gothic Metal	27	19
Golf tournaments	714	699
Golf tournament	29	29
Golf sport	1	1
Golf players	6	5
Golf player	5	5
Golf games	4	4
Golf events	4	4
Golf courses	90	89
Golf Tournaments	18	17
Golf Tournament	353	274
Golf Sport	10	7
Golf Players	12	8
Golf Men s and Women s	28	28
Golf Girls	156	153
Golf Events	14	14
Golf Courses	219	179
Golf Course	4437	3161
Golf Club	9665	5805
Golf Boys	258	239
Golf (boys)	1	1
Golf (Men's and Women's)	2	2
Golf (Girls)	3	3
Golf (Boys)	2	2
Goalkeeping coach	91	86
Goalkeeping Coach	201	161
Goalkeepers Coach	25	22
Goalkeeper Coach	230	200
Global market	14	14
Global Market	143	106
Glitter Grease	1	1
Glen T. Seaborg Award	2	2
Glamour model	12	12
Girls' Soccer	2	2
Girls' Golf	1	1
Girls soccer	164	151
Girls golf	66	65
Girls Soccer	615	524
Girls SOCCER	1	1
Geological usage	1	1
Geological terms	1	1
Geological studies	25	24
Geological structure	27	25
Geological specimens	1	1
Geological sciences	2	2
Geological research	20	20
Geological processes	62	61
Geological phenomena	1	1
Geological interpretation	1	1
Geological features	76	75
Geological engineering	4	3
Geological context	13	13
Geological conditions	5	5
Geological Terms	9	9
Geological Studies	5	5
Geological Structure	12	11
Geological Specimens	1	1
Geological Sciences	358	297
Geological Science	20	20
Geological Research	25	22
Geological Phenomena	3	3
Geological Perspective	4	4
Geological Formations	4	3
Geological Features	11	11
Geological Context	2	2
Geological Conditions	2	2
Geologic setting	23	23
Geologic Setting	2	2
Geologic History	60	60
General producer	13	13
General Producer	60	43
General Primary	17	16
General Practice	295	222
Gang Vocals	31	15
Game of thrones	5	4
Game of Thrones series	7	7
Game of Thrones Theme	4	4
Game of Thrones TV series	15	14
Game of Thrones TV Series	3	3
Game of Thrones Series	3	3
Game of Thrones (TV series)	1	1
Game of Thrones	1757	1017
Game of Bones	3	3
Game Of Thrones	13	13
Gaga s	764	431
GROUP BY	26	19
GIRLS Soccer	1	1
GEOLOGICAL SURVEY	13	13
GEOLOGICAL PERSPECTIVE	1	1
Front woman	3	3
Front Man	22	20
Free Wikipedia	1	1
Free Korea	8	8
Formerly Known as Prince	8	8
Formerly Known As Prince	2	2
Former fashion model	3	3
Former U.S. Representative	1	1
Former U S Representative	68	63
Former Representative	71	42
Former Congressman	103	72
Footballer s	47	39
Footballer and manager	1	1
Footballer and Manager	6	5
Football tournament	97	88
Football teams	201	188
Football team	1044	949
Football star	15	15
Football soccer player	8	8
Football soccer	189	172
Football players	1299	1278
Football player	555	460
Football pitches	19	19
Football pitch	30	30
Football matches	60	58
Football match	38	38
Football grounds	3	3
Football game	281	272
Football fields	15	15
Football coaches	8	8
Football clubs	15459	12471
Football club	580	558
Football association	231	48
Football US	2	2
Football Tournament	719	553
Football Team	2154	1870
Football Tackle	3	3
Football Star	35	32
Football Soccer player	3	3
Football Soccer Player	3	2
Football Soccer	237	228
Football S	1	1
Football Player	543	442
Football Matches	22	22
Football Match	69	60
Football Management	19	19
Football Legend	1	1
Football League	169211	93215
Football Grounds	45	40
Football Ground	139	115
Football Goalkeeper	11	9
Football Games	38	38
Football Game	136	117
Football Fields	10	9
Football Field	191	162
Football Coaches	691	591
Football Clubs	405	300
Football Club	54489	27861
Football Center	59	40
Football CLub	3	3
Football Australian rules	7	7
Football Associations	501	425
Football Association rules	19	19
Football Association	21300	14388
Football American	36	35
Football America	17	10
Football ASsociation	1	1
Football / soccer	1	1
Football (soccer)	282	177
Football (Soccer)	13	13
Football (Australian Rules)	1	1
Football (American)	3	3
FootBall Club	4	4
Foot Ball	1377	1107
FoOtBaLl ClUb	1	1
Flavor Flav's	1	1
Flavor Flav s	14	8
Flavor Flav	232	163
Flava Flav	14	14
Flag football girls	4	4
Flag football -girls	2	2
Fitness model	11	11
Fitness Model	17	13
Fitness Coach	154	132
First-Team Coach	1	1
First team coach	34	31
First XI	383	307
First Team coach	7	7
First Team Coach	121	103
First School	575	281
First Republic of Korea	11	9
First Phase Offensive	2	2
First Lady Hillary Rodham Clinton s	4	4
First Lady Hillary Clinton	117	115
First Division	33933	20779
First Class Cricketer	6	6
Fire Jumbo	1	1
Fine Art photography	2	2
Financial Toxicity	1	1
Final Four	7499	4346
Film horror	1	1
Film Industry	858	771
Film Horror	7	6
Film Franchise	3	3
Female vocals	102	79
Female model	3	3
Female Vocals	53	41
Federal courts	204	200
Federal Supreme Court	177	127
Fb com	1	1
Fatherland Liberation War	12	8
Fashion models	19	19
Fashion model	32	25
Fashion Runway Model	1	1
Fashion Models	14	13
Fashion Modeling	6	5
Fashion Model	150	138
Fantasy Football Now	1	1
Facebook, Inc.	6	6
Facebook website	51	51
Facebook users	129	108
Facebook statistics	3	3
Facebook shares	25	20
Facebook s	430	312
Facebook reactions	2	2
Facebook posts	1	1
Facebook page	7672	7003
Facebook likes	27	23
Facebook group	476	436
Facebook for Android	1	1
Facebook com	180	173
Facebook application	83	74
Facebook ads	9	9
Facebook account	447	404
Facebook Website	12	12
Facebook Users	13	11
Facebook Statistics	2	2
Facebook Page	3224	3060
Facebook Live	17	15
Facebook Lite	2	2
Facebook India	5	3
Facebook Inc.	4	4
Facebook Inc	44	32
Facebook IM	1	1
Facebook Help	1	1
Facebook Groups	6	6
Facebook Group	217	210
Facebook Gold	1	1
Facebook Fan Page	282	273
Facebook Connect	55	49
Facebook Ads	2	2
FOOTBALL PLAYERS	2	2
FOOTBALL MATCH	1	1
FOOTBALL LEAGUE	15	11
FOOTBALL GAMES	1	1
FOOTBALL CLUB	34	19
FOOTBALL ASSOCIATION	3	3
FIne Art Photography	2	1
FIlm Horror	1	1
FIRST CLASS CRICKET	1	1
FA premier league	1	1
FA premier	2	2
FA Premiership	10	9
FA Premier league	1	1
FA Premier League	1034	789
FA Premier	1119	846
FA Carling Premiership	18	18
FA Barclaycard Premiership	11	10
F.A. Premier League	7	6
F A Premier League	14	8
Express passenger	60	58
Express locomotive	3	3
Express Passenger	23	22
Express Locomotive	4	4
Executive producing	9	9
Executive Production	38	31
Executive Producing	38	37
Executive Producers	549	517
Executive Producer	6087	4071
Executive Music Producer	18	15
Executive Co-Production	1	1
Executive Co Production	1	1
Exchange listed	88	87
Exchange Trading	38	36
Exchange Listed	5	5
Evening paper	2	2
Evening newspapers	28	28
Evening Paper	18	18
Evening Newspapers	2	2
Evening Newspaper	10	9
Eurovision tv	35	32
Eurovision title	8	7
Eurovision song contest	126	113
Eurovision song Contest	1	1
Eurovision following fans	1	1
Eurovision contest	86	83
Eurovision competition	23	23
Eurovision awards	1	1
Eurovision Tv	2	2
Eurovision TV	6	6
Eurovision Song contest	15	15
Eurovision Song Festival	5	5
Eurovision Song Contest winning composer	1	1
Eurovision Song Contest 2013	521	319
Eurovision Song Contest 2001	132	96
Eurovision Song Contest 1995	95	71
Eurovision Song Contest 1970	50	39
Eurovision Song Contest	22852	8792
Eurovision Melody Grand Prix Contest	1	1
Eurosong Contest	3	3
European song contest	3	3
European organization for nuclear research	1	1
European organization for Nuclear Research	1	1
European laboratory for particle physics	2	2
European football	952	830
European Song Contest	11	11
European Renaissance	89	83
European Organization for Nuclear Research CERN	45	44
European Organization for Nuclear Research (CERN)	7	7
European Organization for Nuclear Research	158	146
European Laboratory for Particle Physics	3	3
European Council for Nuclear Research	3	3
European Center for Particle Physics	2	2
Etymology of India	1	1
Ethical veganism	1	1
Erie County Democratic Party	1	1
Episode IV. A New Hope	26	26
Epic Novel	13	10
Enzyme specificity	2	1
Enzyme s	35	35
Enzyme preparations	1	1
Enzyme catalyzed	7	5
Enzyme catalysed	2	1
Enzyme Substrate	1	1
Enzyme Preparations	1	1
Enzyme Catalyzed	2	2
Enzyme Catalysis	4	2
Enzyme Activity	1	1
Enzymatically active	1	1
Enzymatic process	1	1
Enzymatic activities	2	2
Enz River	3	3
Entertainment and Sports Programming Network	4	4
Entertainment Sports Programming Network	1	1
Enhanced Photography	1	1
English top-flight	3	3
English top flight	53	53
English top division	5	5
English side	878	836
English premiership	13	13
English premier league	5	5
English league	448	425
English language Wikipedia	11	11
English football	10863	9226
English club	2189	2030
English championship	44	44
English Rugby Union Premiership	1	1
English Rugby Premiership	2	2
English Premierships	1	1
English Premiership rugby union	47	46
English Premiership rugby	50	49
English Premiership Rugby	5	5
English Premiership (rugby union)	2	2
English Premiership	493	404
English Premier league	5	5
English Premier League Soccer	5	5
English Premier League	911	837
English Premier Division	2	2
English Premership	1	1
English First Division	140	137
English FA Premier League	14	14
English Courage league	1	1
English Champions	25	25
English Aviva Premiership	1	1
English Apple Tree	1	1
England s	9747	8002
England Premier League	52	42
Engine design	21	19
Engine Design	25	21
Empire of Persia	17	17
Empire of Iran	19	19
Emerging Company	27	20
Emerging Companies	23	21
Ellen Carver	1	1
Elizabeth the second	20	20
Elizabeth the Second	49	38
Elizabeth the Queen	302	286
Elizabeth of the United Kingdom	12	12
Elizabeth of York	236	192
Elizabeth ii	1	1
Elizabeth Windsor	8	7
Elizabeth Regina	13	12
Elizabeth Ii	1	1
Elizabeth II−''Ilisapeci-Na Ranadi ni Viti kei Peritania''	1	1
Elizabeth II, Queen of Canada	1	1
Elizabeth II, Queen of Australia	2	2
Elizabeth II's	2	2
Elizabeth II s	414	397
Elizabeth II of the United Kingdom	276	265
Elizabeth II of the UK	2	2
Elizabeth II of the Commonwealth Realms	2	2
Elizabeth II of United Kingdom	3	3
Elizabeth II of New Zealand	3	3
Elizabeth II of Great Britain	9	9
Elizabeth II of England	10	10
Elizabeth II of Canada	18	18
Elizabeth II of Britain	2	2
Elizabeth II of Australia and the United Kingdom	1	1
Elizabeth II of Australia	1	1
Elizabeth II Queen of Great Britain	1	1
Elizabeth II Queen of Australia	16	16
Elizabeth II	9877	7975
Elizabeth I for Elizabeth II	1	1
Elizabeth Alexandra Mary	7	7
Elisabeth II of Tuvalus	1	1
Elisabeth II of Solomon Islands	1	1
Elisabeth II of Papua New Guinea	1	1
Elisabeth II of New Zealand	3	1
Elisabeth II of Ausralia	1	1
Elisabeth II	44	31
Elementary schools	2483	2422
Elementary school	941	851
Elementary education	59	53
Elementary Teaching	9	9
Elementary Schools	1119	1024
Elementary School	43161	16899
Elementary K 5	94	43
Elementary Grade	23	22
Elementary Education	795	645
Elementary (Primary) Education	1	1
Elementary (K-5)	1	1
Electronically Synthesised Universe	1	1
Electronic Music Production	15	14
Egyptian footballer	187	123
Economic markets	2	2
Eastern India	244	218
East coast of Scotland	5	5
East Scotland	242	166
East Indies	7832	5015
East Indians	154	127
East Indian	1116	906
East Coast of Scotland	5	5
Earthstar Voyager	1	1
Earth and Environment	1	1
Early renaissance	4	3
Early photography	6	6
Early novels	13	13
Early Renaissance	134	122
Early Photography	10	10
Early Novels	15	13
Early Child Education	6	5
EXEC SQL	1	1
EUROVISION SONG CONTEST	2	2
ESPN's Men's College Basketball programming	1	1
ESPN s	1844	1489
ESPN radio stations	1	1
ESPN network	71	68
ESPN family of networks	2	2
ESPN com	1136	919
ESPN cable television network	3	3
ESPN broadcast	54	43
ESPN United States	3	3
ESPN USA	113	101
ESPN Thailand	1	1
ESPN Television	11	11
ESPN Stations	1	1
ESPN Star sports	1	1
ESPN Star	89	74
ESPN Sports	1	1
ESPN Scrum	249	235
ESPN SEC Network	3	3
ESPN Regional Television, Inc.	1	1
ESPN Recruiting Nation Basketball	1	1
ESPN Recruiting Nation	4	4
ESPN Radio 1000	10	10
ESPN Radio	1986	1152
ESPN Plus	102	79
ESPN Pacific Rim	2	2
ESPN Networks	35	25
ESPN Network	18	17
ESPN Nascar	3	2
ESPN NASCAR	15	12
ESPN Music	4	4
ESPN Magazine	51	49
ESPN MMA Awards	1	1
ESPN Latin America	60	43
ESPN International Track Field	1	1
ESPN Inc.	43	41
ESPN Inc	21	17
ESPN HD	37	28
ESPN Golf	1	1
ESPN Gameplan	1	1
ESPN FC	108	88
ESPN ESPN2	16	14
ESPN Deportes 1210	1	1
ESPN Com	2	2
ESPN College Football Encyclopedia	50	45
ESPN Classic	248	177
ESPN COM	3	3
ESPN Boston	10	8
ESPN Asia	19	15
ESPN Argentina	3	2
ESPN ABC	32	29
ER II	3	3
E S P N	1	1
E II R	16	15
Dynamic theory of gravity	1	1
Duke of Normandy	484	384
Duchess of Edinburgh	51	48
Dual vocal	4	3
Dried apple	3	3
Dr Nikola Tesla 1856 1943	1	1
Dpr Korea	1	1
Donald Trump's Hair	1	1
Donald Trump's	18	18
Donald Trump'	1	1
Donald Trump s	413	366
Donald Trump Sr	1	1
Donald Trump In popular culture	1	1
Donald Trump I	1	1
Donald Trump	3323	2223
Donald John Trump	4	4
Donald J. Trump	67	62
Donald J Trump Signature Collection	1	1
Donald J Trump	83	69
Dominion of India	133	126
Domestic Cricketer	1	1
Division I college basketball	286	281
Division I basketball	281	266
Division I	42174	26810
Disney’s Night of Magic	1	1
Disney, China	1	1
Disney studio	124	106
Disney s	7500	4785
Disney production	64	64
Disney prince	1	1
Disney movie	325	317
Disney films	326	297
Disney film	997	915
Disney esque	11	11
Disney corporation	12	12
Disney coorporation	1	1
Disney company	54	51
Disney Television	409	267
Disney Televenture	2	1
Disney Studios	1071	786
Disney Studio	147	125
Disney Productions	602	511
Disney Princesses	36	31
Disney Media Networks	39	36
Disney Media	65	54
Disney Italy	9	9
Disney Insider	2	2
Disney Films	1	1
Disney Enterprises, Inc.	2	2
Disney Enterprises Inc	4	4
Disney Enterprises	26	25
Disney Educational Productions	8	8
Disney Editions	38	28
Disney Cruise Line	124	84
Disney Corporation	56	56
Disney Company	2166	1695
Disney Co.	1	1
Disney Characters	15	14
Disney Brothers Studio	2	2
Director of production	7	7
Director of Production	63	61
Direct Primary Law	1	1
Direct Primary	9	9
Dietary vegans	1	1
Derby winner	1474	1133
Derby Day	191	158
Department of Immigration	303	231
Department of Geology	288	253
Democrats United States	34	34
Democrats USA	53	40
Democrats D	7	7
Democratic women	26	23
Democratic voting	16	16
Democratic values	12	11
Democratic tradition	7	7
Democratic ticket	485	462
Democratic theory	6	6
Democratic systems	2	2
Democratic states	32	28
Democratic state	556	526
Democratic society	5	5
Democratic rule	12	12
Democratic rights	6	6
Democratic processes	3	3
Democratic process	4	4
Democratic principles	10	9
Democratic primary	6461	4318
Democratic presidential nominee	185	179
Democratic politics	230	219
Democratic politicians	140	136
Democratic politician	1496	1474
Democratic political party	16	16
Democratic perspective	4	4
Democratic party of the United States	1	1
Democratic party members	6	6
Democratic party chapters	1	1
Democratic party United States	1	1
Democratic party U S	1	1
Democratic party	1509	1381
Democratic parties'	1	1
Democratic parties	192	186
Democratic organisation	3	3
Democratic order	2	2
Democratic nominee	3282	2595
Democratic minority	58	55
Democratic legislators	39	37
Democratic leaning	154	141
Democratic institutions	4	4
Democratic incumbent	1065	896
Democratic ideologies	1	1
Democratic governments	15	15
Democratic government	65	64
Democratic governance	7	7
Democratic faction	20	20
Democratic establishment	31	30
Democratic elections	10	10
Democratic election	11	11
Democratic donkey	4	4
Democratic development	16	16
Democratic countries	1	1
Democratic control	64	63
Democratic congressional candidates	7	7
Democratic conditions	1	1
Democratic challenger	427	385
Democratic caucus	248	211
Democratic candidate	2431	2219
Democratic attempt	3	3
Democratic administration	54	52
Democratic World	12	6
Democratic Values	17	17
Democratic U S	867	819
Democratic Theory	39	33
Democratic System	5	5
Democratic States	9	9
Democratic State	1050	950
Democratic Society	535	414
Democratic Societies	25	20
Democratic Senators	99	83
Democratic Rule	4	4
Democratic Rights	60	46
Democratic Revolution	1225	760
Democratic Republic of Korea	6	6
Democratic Representation	2	2
Democratic Regimes	4	4
Democratic Processes	8	6
Democratic Process	19	18
Democratic Principles	3	3
Democratic Politics	42	35
Democratic People’s Republic of Korea (DPRK)	1	1
Democratic People’s Republic of Korea	9	9
Democratic Peoples' Republic of Korea	3	3
Democratic Peoples Republic of Korea	10	9
Democratic People's Republic of Korea (North Korea)	1	1
Democratic People's Republic of Korea (DPRK)	1	1
Democratic People's Republic of Korea	221	213
Democratic People's Republic	3	3
Democratic People s republic of Korea	1	1
Democratic People s Republic of Korea	373	292
Democratic Party's	40	40
Democratic Party s	898	826
Democratic Party politicians	859	852
Democratic Party of the United States	48	48
Democratic Party of the San Fernando Valley (DP/SFV)	1	1
Democratic Party of America	66	52
Democratic Party nominee for U.S. President in 2016	1	1
Democratic Party nominee	2	2
Democratic Party in the United States	18	18
Democratic Party United States	613	602
Democratic Party USA	2	1
Democratic Party US	1	1
Democratic Party U S	9	9
Democratic Party Secretary	4	4
Democratic Party Clubs	1	1
Democratic Party (United States)	39	37
Democratic Party (USA)	3	3
Democratic Party (US)	1	1
Democratic Party (U.S.A.)	1	1
Democratic Party	52196	32558
Democratic Parties	87	79
Democratic Paarty	1	1
Democratic Organisation	72	63
Democratic Order	19	14
Democratic National Conventions	201	197
Democratic National Convention	3688	3076
Democratic National Committee	1258	1075
Democratic Institutions	144	126
Democratic Institution	6	3
Democratic Government	65	58
Democratic Governance	85	76
Democratic Faction	10	9
Democratic Development	60	56
Democratic D	2	2
Democratic Countries	2	2
Democratic Control	81	73
Democratic Congressman	652	305
Democratic Committee	377	337
Democratic Caucus	600	507
Democratic Association	115	103
Democratic (D)	15	13
Democrat strategist	1	1
Democrat s	190	180
Democrat party	194	186
Democrat controlled	40	39
Democrat United States	9	9
Democrat US	9	9
Democrat U S	129	125
Democrat Party	842	582
Democracy movement	32	31
Democracy Studies	13	12
Democracy (varieties)	2	2
Defender of the Faith	114	84
Deep neural networks	1	1
Deep learning	48	30
Deep Neural Networks	1	1
Deep Networks	3	1
Deep Machine Learning	1	1
Deep Learning-based	1	1
Deep Learning	45	27
Deep Boltzmann machine	1	1
Deep Boltzmann Machines	4	2
Deep Boltzmann Machine	3	1
Data models	18	11
Data model diagram	1	1
Data model	41	40
Data Models	25	22
Data Model	169	110
Danish Renaissance style	1	1
Dances Vocally	1	1
Dambuster Vocals	1	1
Daily paper	5	4
Daily newspapers	570	564
Daily newspaper	130	122
Daily Paper	10	10
Daily Newspapers	34	30
Daily Newspaper	175	137
Daesh ISIL	1	1
Daesh (ISIL)	1	1
Daehan minguk	1	1
Daehan Minguk	9	8
Dae Han Min Guk	1	1
Da ish	3	1
Da esh	8	7
DPR of Korea	14	12
DPR Korea	218	149
DISNEY COMPANY	2	2
DIESEL LOCOMOTIVES	1	1
DEMOCRATIC PEOPLE S REPUBLIC OF KOREA	2	2
DEMOCRATIC INSTITUTIONS	1	1
DEMOCRATIC ELECTIONS	1	1
D P R Korea	3	2
D P R K	2	2
Cynthia Smith	2	2
Cube Sugar	2	2
Cristoforo Benvenuti	1	1
Cricket team	223	209
Cricket s	150	118
Cricket player	38	36
Cricket pitches	10	10
Cricket matches	41	41
Cricket match	44	42
Cricket games	7	7
Cricket game	5	5
Cricket clubs	132	130
Cricket club	93	89
Cricket UK	1	1
Cricket Tournament	112	104
Cricket Team	400	336
Cricket S	7	6
Cricket Player	40	34
Cricket Matches	46	26
Cricket Match	53	42
Cricket Games	1	1
Cricket Game	6	6
Cricket Coach	16	15
Cricket Clubs	52	48
Cricket Club	17288	10299
Cricket CLub	3	3
Cricket (UK)	2	2
Cover photography	76	75
Cover photographer	5	5
Cover Photography	105	101
Course IV	1	1
Courage league	4	4
Courage National Division 1	1	1
Courage League and Allied Dunbar premiership	1	1
Courage League National Division One	11	11
Courage League	124	73
Counter ISIL Coalition	2	2
Core democratic values	1	1
Contributing producers	1	1
Continuously recording camera	1	1
Contemporary rock	3	3
Contemporary pop	7	7
Contemporary Rock	20	16
Contemporary Pop	85	70
Conservative Union	222	199
Conservative Democrats	32	28
Conservative Democrat	45	45
Conseil Européen pour la Recherche Nucléaire	5	4
Congressional seat	181	169
Congressional representatives	32	32
Congressional representative	27	26
Congressional candidate	101	98
Congressional Seat	9	8
Congressional Representatives	28	28
Congressional Representative	222	148
Congressional District	2559	1774
Congress member	80	75
Concours Eurovision de la Chanson	1	1
Concert singer	3	3
Complex sugars	1	1
Compilation producer	23	20
Compilation Producer	71	43
Companion Piece	11	8
Communist north	3	3
Communist aggression in Korea	2	2
Communist North	49	48
Communist Korea	1	1
Communications in Scotland	1	1
Commissioner of the Immigration and Naturalization Service	4	3
Commercial photography	8	8
Commercial music	7	7
Commercial model	6	5
Commercial Photography	17	16
Commercial Music	63	60
Commercial Model	9	8
Comedy Romance	36	23
Color photos	3	3
Color Photos	3	2
Collegiate sport	1	1
Collegiate career	443	443
Collegiate basketball	9	9
Collegiate Sport	3	2
Collegiate Career	19	19
Collegiate Basketball	139	111
Collegiate Assistant Coach	1	1
College women s basketball	46	46
College team	138	134
College men s basketball	768	712
College football soccer	1	1
College football	3225	2973
College division	18	17
College colors	2	2
College career	11679	11603
College basketball (section Women's)	1	1
College basketball	1033	1008
College athletic programs	105	105
College Women s Basketball	6	5
College USA	123	116
College Team	43	38
College Men s basketball	3	3
College Men s Basketball	6	6
College Hoops	72	46
College Division (small school)	1	1
College Division	739	527
College Career	908	890
College Basketball season	4	4
College Basketball (American)	1	1
College Basketball	1161	881
Coaching style	19	19
Coaching role	5	5
Coaching Style	1	1
Coaching Staff	537	484
Coaching Football	5	5
Coaching Education	31	26
Coaches and staff	12	12
Coach, Inc.	24	22
Coach, Inc	1	1
Coach manager	3	3
Coach and Coach Men's Factory Outlet	1	1
Coach S	4	4
Coach Manager	34	31
Coach Inc.	5	5
Coach Inc	18	12
Coach Edition	5	2
Coach (sport)	4	4
Co production	278	150
Co producing	13	13
Co producers	51	47
Co producer	551	419
Co produced	648	477
Co produce	8	8
Co lead vocals	12	11
Co lead	44	34
Co Production	157	121
Co Producing	6	6
Co Producers	38	36
Co Producer	550	362
Co Produced	214	146
Co Lead Vocals	6	6
Club football	107	94
Closed primary	5	3
Closed primaries	4	4
Clinton s	2899	2086
